675004;3575676750049
675005;3575676750056
675006;3575676750063
675007;3575676750070
675011;3575676750117
675012;3575676750124
675013;3575676750131
675014;3575676750148
675015;3575676750155
675016;3575676750162
675020;3575676750209
675021;3575676750216
675041;3575676750414
675042;3575676750421
675056;3575676750568
675070;3575676750704
675075;3575676750759
675076;3575676750766
675077;3575676750773
675078;3575676750780
675080;3575676750803
675098;3575676750988
675105;3575676751053
675107;3575676751077
675170;3575676751701
675201;3575676752012
675230;3575676752302
675270;3575676752708
675271;3575676752715
675274;3575676752746
675275;3575676752753
675276;3575676752760
675277;3575676752777
675278;3575676752784
675279;3575676752791
675280;3575676752807
675281;3575676752814
675282;3575676752821
675361;3575676753613
675371;3575676753712
675510;3575676755105
675601;3575676756010
REF;GENCOD
715001;3575677150015
715002;3575677150022
715005;3575677150053
715006;3575677150060
715007;3575677150077
715008;3575677150084
715010;3575677150107
715011;3575677150114
715014;3575677150145
715015;3575677150152
715016;3575677150169
715017;3575677150176
715018;3575677150183
715020;3575677150206
715021;3575677150213
715022;3575677150220
715023;3575677150237
715024;3575677150244
715026;3575677150268
715027;3575677150275
715028;3575677150282
715041;3575677150411
715042;3575677150428
715056;3575677150565
715057;3575677150572
715058;3575677150589
715059;3575677150596
715060;3575677150602
715070;3575677150701
715071;3575677150718
715072;3575677150725
715073;3575677150732
715075;3575677150756
715076;3575677150763
715077;3575677150770
715078;3575677150787
715080;3575677150800
715081;3575677150817
715089;3575677150893
715105;3575677151050
715106;3575677151067
715107;3575677151074
715131;3575677151319
715132;3575677151326
715133;3575677151333
715150;3575677151500
715151;3575677151517
715152;3575677151524
715153;3575677151531
715170;3575677151708
715175;3575677151753
715176;3575677151760
715230;3575677152309
715250;3575677152507
715272;3575677152729
715275;3575677152750
715360;3575677153603
715370;3575677153702
715371;3575677153719
715372;3575677153726
715373;3575677153733
715600;3575677156000
715601;3575677156017
715800;3575677158004
715801;3575677158011
715802;3575677158028
715803;3575677158035
715804;3575677158042
715805;3575677158059
715806;3575677158066
715807;3575677158073
REF;GENCOD
669003;3575676690031
669004;3575676690048
669007;3575676690079
669008;3575676690086
669009;3575676690093
669010;3575676690109
669011;3575676690116
669012;3575676690123
669015;3575676690154
669016;3575676690161
669017;3575676690178
669020;3575676690208
669021;3575676690215
669022;3575676690222
669014;3575676690147
669023;3575676690239
669024;3575676690246
669025;3575676690253
669026;3575676690260
669027;3575676690277
669028;3575676690284
669041;3575676690413
669056;3575676690567
669057;3575676690574
669070;3575676690703
669072;3575676690727
669073;3575676690734
669074;3575676690741
669075;3575676690758
669076;3575676690765
669077;3575676690772
669078;3575676690789
669079;3575676690796
669081;3575676690819
669082;3575676690826
669089;3575676690895
669105;3575676691052
669106;3575676691069
669107;3575676691076
669131;3575676691311
669133;3575676691335
669134;3575676691342
669135;3575676691359
669170;3575676691700
669201;3575676692011
669240;3575676692400
669241;3575676692417
669250;3575676692509
669270;3575676692707
669271;3575676692714
669272;3575676692721
669273;3575676692738
669275;3575676692752
669281;3575676692813
669360;3575676693605
669370;3575676693704
669371;3575676693711
669372;3575676693728
669373;3575676693735
669374;3575676693742
669375;3575676693759
669376;3575676693766
669377;3575676693773
669544;3575676695449
669545;3575676695456
669546;3575676695463
669547;3575676695470
669725;3575676697252
669726;3575676697269
669727;3575676697276
669728;3575676697283
669747;3575676697474
669748;3575676697481
669749;3575676697498
669750;3575676697504
669751;3575676697511
669753;3575676697535
669754;3575676697542
669755;3575676697559
669756;3575676697566
669800;3575676698006
669801;3575676698013
669802;3575676698020
669803;3575676698037
669804;3575676698044
669805;3575676698051
669806;3575676698068
669807;3575676698075
669810;3575676698105
102642;
102633;
REF;GENCOD
666004;3575676660041
666005;3575676660058
666006;3575676660065
666007;3575676660072
666008;3575676660089
666010;3575676660102
666011;3575676660119
666012;3575676660126
666013;3575676660133
666015;3575676660157
666016;3575676660164
666017;3575676660171
666020;3575676660201
666021;3575676660218
666022;3575676660225
666023;3575676660232
666024;3575676660249
666025;3575676660256
666026;3575676660263
666027;3575676660270
666041;3575676660416
666042;3575676660423
666056;3575676660560
666057;3575676660577
666058;3575676660584
666070;3575676660706
666071;3575676660713
666074;3575676660744
666075;3575676660751
666076;3575676660768
666077;3575676660775
666078;3575676660782
666079;3575676660799
666081;3575676660812
666089;3575676660898
666099;3575676660997
666105;3575676661055
666107;3575676661079
666130;3575676661307
666131;3575676661314
666132;3575676661321
666133;3575676661338
666134;3575676661345
666136;3575676661369
666170;3575676661703
666210;3575676662106
666211;3575676662113
666240;3575676662403
666241;3575676662410
666250;3575676662502
666270;3575676662700
666312;3575676663127
666314;3575676663141
666336;3575676663363
666360;3575676663608
666370;3575676663707
666371;3575676663714
666372;3575676663721
666374;3575676663745
666510;3575676665107
666523;3575676665237
666524;3575676665244
666525;3575676665251
666526;3575676665268
666527;3575676665275
666528;3575676665282
666529;3575676665299
666530;3575676665305
666600;3575676666005
666601;3575676666012
666700;3575676667002
666701;3575676667019
666702;3575676667026
666725;3575676667255
666740;3575676667408
666741;3575676667415
666750;3575676667507
666800;3575676668009
666801;3575676668016
666802;3575676668023
666803;3575676668030
666804;3575676668047
666805;3575676668054
666806;3575676668061
666807;3575676668078
REF;GENCOD
664015;3575676640159
664016;3575676640166
664017;3575676640173
664019;3575676640197
664041;3575676640418
664056;3575676640562
664057;3575676640579
664070;3575676640708
664075;3575676640753
664076;3575676640760
664077;3575676640777
664104;3575676641040
664107;3575676641071
664171;3575676641712
664241;3575676642412
664271;3575676642719
664312;3575676643129
664360;3575676643600
664523;3575676645239
664524;3575676645246
664525;3575676645253
664526;3575676645260
664770;3575676647707
711316;3575677113164
711317;3575677113171
711318;3575677113188
711319;3575677113195
REF;GENCOD
714003;3575677140030
714008;3575677140085
714010;3575677140108
714011;3575677140115
714015;3575677140153
714016;3575677140160
714017;3575677140177
714021;3575677140214
714022;3575677140221
714023;3575677140238
714024;3575677140245
714027;3575677140276
714030;3575677140306
714041;3575677140412
714042;3575677140429
714043;3575677140436
714056;3575677140566
714070;3575677140702
714071;3575677140719
714075;3575677140757
714078;3575677140788
714079;3575677140795
714080;3575677140801
714104;3575677141044
714105;3575677141051
714115;3575677141150
714135;3575677141358
714136;3575677141365
714170;3575677141709
714201;3575677142010
714210;3575677142102
714240;3575677142409
714241;3575677142416
714250;3575677142508
714281;3575677142812
714290;3575677142904
714312;3575677143123
714365;3575677143659
714370;3575677143703
714371;3575677143710
714372;3575677143727
714373;3575677143734
714510;3575677145103
REF;GENCOD
-;-
675091;3575676750919
675092;3575676750926
675093;3575676750933
675094;3575676750940
675095;3575676750957
675096;3575676750964
675097;3575676750971
675098;3575676750988
675190;3575676751909
675272;3575676752722
675273;3575676752739
-;-
715089;3575677150893
715090;3575677150909
715091;3575677150916
715092;3575677150923
715099;3575677150992
715093;3575677150930
715100;3575677151005
715094;3575677150947
715101;3575677151012
715095;3575677150954
715102;3575677151029
715103;3575677151036
715190;3575677151906
715273;3575677152736
-;-
669089;3575676690895
669091;3575676690918
669092;3575676690925
669093;3575676690932
669094;3575676690949
669095;3575676690956
669096;3575676690963
669097;3575676690970
669098;3575676690987
669100;3575676691007
669113;3575676691137
669114;3575676691144
669115;3575676691151
669116;3575676691168
669190;3575676691908
669192;3575676691922
-;-
666089;3575676660898
666101;3575676661017
666102;3575676661024
666190;3575676661901
714191;3575677141914
REF;GENCOD
717020;3575677170204
717021;3575677170211
717022;3575677170228
717023;3575677170235
717025;3575677170259
717026;3575677170266
717029;3575677170297
717030;3575677170303
717031;3575677170310
717032;3575677170327
REF;GENCOD
-;-
632107;3575676321072
632115;3575676321157
632117;3575676321171
632119;3575676321195
-;-
632346;3575676323465
632347;3575676323472
632349;3575676323496
632350;3575676323502
-;-
632027;3575676320273
632044;3575676320440
632053;3575676320532
632061;3575676320617
632063;3575676320631
632072;3575676320723
632074;3575676320747
-;-
632214;3575676322147
632231;3575676322314
632248;3575676322482
632256;3575676322567
632258;3575676322581
632264;3575676322642
632273;3575676322734
-;-
632121;3575676321218
632164;3575676321645
632175;3575676321751
632181;3575676321812
632190;3575676321904
632192;3575676321928
632198;3575676321980
-;-
632400;3575676324004
632401;3575676324011
632402;3575676324028
632403;3575676324035
-;-
632365;3575676323656
632420;3575676324202
632421;3575676324219
632422;3575676324226
632426;3575676324264
632427;3575676324271
632428;3575676324288
632431;3575676324318
632432;3575676324325
632433;3575676324332
632437;3575676324370
632438;3575676324387
632439;3575676324394
632511;3575676325117
632626;3575676326268
REF;GENCOD
668000;3575676680001
668001;3575676680018
668002;3575676680025
668003;3575676680032
668004;3575676680049
668005;3575676680056
668006;3575676680063
668007;3575676680070
668015;3575676680155
668016;3575676680162
668017;3575676680179
668018;3575676680186
668019;3575676680193
668020;3575676680209
668021;3575676680216
668022;3575676680223
668040;3575676680407
668041;3575676680414
668069;3575676680698
668070;3575676680704
668071;3575676680711
668074;3575676680742
668075;3575676680759
668076;3575676680766
668077;3575676680773
668078;3575676680780
668080;3575676680803
668082;3575676680827
668083;3575676680834
668084;3575676680841
668085;3575676680858
668086;3575676680865
668087;3575676680872
668089;3575676680896
668090;3575676680902
668091;3575676680919
668092;3575676680926
668093;3575676680933
668105;3575676681053
668210;3575676682104
668211;3575676682111
668380;3575676683804
668384;3575676683842
668387;3575676683873
668388;3575676683880
668510;3575676685105
668520;3575676685204
668521;3575676685211
668522;3575676685228
668523;3575676685235
668600;3575676686003
668601;3575676686010
668602;3575676686027
668603;3575676686034
668725;3575676687253
668730;3575676687307
668740;3575676687406
REF;GENCOD
-;-
668100;3575676681008
668101;3575676681015
668106;3575676681060
668360;3575676683606
668361;3575676683613
668368;3575676683682
668362;3575676683620
668363;3575676683637
668364;3575676683644
668365;3575676683651
668367;3575676683675
668369;3575676683699
668370;3575676683705
668372;3575676683729
668373;3575676683736
668374;3575676683743
668375;3575676683750
668376;3575676683767
668377;3575676683774
668379;3575676683798
668381;3575676683811
668382;3575676683828
668383;3575676683835
668390;3575676683903
668391;3575676683910
668400;3575676684009
668401;3575676684016
668402;3575676684023
668403;3575676684030
668404;3575676684047
668406;3575676684061
668407;3575676684078
668408;3575676684085
668409;3575676684092
668410;3575676684108
668411;3575676684115
668412;3575676684122
668413;3575676684139
668414;3575676684146
668417;3575676684177
668419;3575676684191
668421;3575676684214
668423;3575676684238
668424;3575676684245
-;-
714004;3575677140047
714005;3575677140054
714006;3575677140061
714007;3575677140078
714100;3575677141006
714101;3575677141013
714102;3575677141020
714103;3575677141037
714106;3575677141068
714107;3575677141075
714108;3575677141082
714109;3575677141099
714110;3575677141105
714111;3575677141112
714112;3575677141129
714113;3575677141136
714114;3575677141143
714116;3575677141167
714121;3575677141211
714117;3575677141174
714118;3575677141181
714119;3575677141198
714362;3575677143628
714363;3575677143635
714364;3575677143642
REF;GENCOD
894021;3575678940219
894022;3575678940226
894023;3575678940233
894024;3575678940240
894026;9782211211970
894027;9782211216074
894030;9782211124546
894032;9782211220781
894033;9782211014175
894060;9782211202978
894073;9782211205467
894081;9782211073271
894114;9782211307819
894115;9782211310574
894121;9782211301282
894122;9782211011617
894123;9782211027557
894361;3575678943616
894364;3575678943647
894366;3575678943661
894367;3575678943678
894368;3575678943685
894369;3575678943692
894370;3575678943698
894371;3575678943715
894372;3575678943722
REF;GENCOD
677003;3575676770030
677004;3575676770047
677005;3575676770054
677006;3575676770061
677007;3575676770078
677008;3575676770085
677009;3575676770092
677010;3575676770108
677011;3575676770115
677012;3575676770122
677013;3575676770139
677014;3575676770146
677015;3575676770153
677016;3575676770160
677017;3575676770177
677018;3575676770184
677019;3575676770191
677020;3575676770207
677021;3575676770214
677022;3575676770221
677023;3575676770238
677024;3575676770245
677025;3575676770252
677026;3575676770269
677027;3575676770276
677028;3575676770283
677029;3575676770290
677030;3575676770306
677031;3575676770313
677032;3575676770320
677033;3575676770337
677034;3575676770344
677035;3575676770351
677036;3575676770368
677037;3575676770375
677038;3575676770382
677002;3575676770023
102638;
677001;3575676770016
REF;GENCOD
720024;3575677200246
720098;3575677200987
720104;3575677201045
720240;3575677202400
720244;3575677202448
735095;3575677350958
735096;3575677350965
735097;3575677350972
735162;3575677351627
735163;3575677351634
735164;3575677351641
REF;GENCOD
-;-
102344;3575671023445
632365;3575676323656
658360;3575676583609
664360;3575676643600
666360;3575676663608
668384;3575676683842
668380;3575676683804
669360;3575676693605
675361;3575676753613
711045;3575677110453
714365;3575677143659
715360;3575677153603
149122;3575671491220
-;-
102359;3575671023599
632368;3575676323687
658364;3575676583647
664364;3575676643648
664365;3575676643655
666364;3575676663646
668359;3575676683590
711136;3575677111368
714368;3575677143680
REF;GENCOD
-;-
675274;3575676752746
675275;3575676752753
675276;3575676752760
675277;3575676752777
675278;3575676752784
675279;3575676752791
675280;3575676752807
675281;3575676752814
715800;3575677158004
715801;3575677158011
715802;3575677158028
715803;3575677158035
715804;3575677158042
715805;3575677158059
715806;3575677158066
715807;3575677158073
666800;3575676668009
666801;3575676668016
666802;3575676668023
666803;3575676668030
666804;3575676668047
666805;3575676668054
666806;3575676668061
666807;3575676668078
669800;3575676698006
669801;3575676698013
669802;3575676698020
669803;3575676698037
669804;3575676698044
669805;3575676698051
669806;3575676698068
669807;3575676698075
102641;
-;-
666526;
666527;
666528;
666529;
666530;
668520;
668521;
668522;
668523;
669753;
669754;
669755;
669756;
675011;
675012;
675013;
675014;
715057;
715058;
715059;
715060;
102640;
102639;
-;-
102333;3575671023339
-;-
102200;3575671022004
102214;3575671022141
102219;3575671022196
719020;3575677190202
719021;3575677190219
719022;3575677190226
719023;3575677190233
719024;3575677190240
719025;3575677190257
719026;3575677190264
719027;3575677190271
719028;3575677190288
719029;3575677190295
719030;3575677190301
719031;3575677190318
719032;3575677190325
719033;3575677190332
719034;3575677190349
719035;3575677190356
719036;3575677190363
719037;3575677190370
719038;3575677190387
719039;3575677190394
719130;3575677191308
719360;3575677193609
719361;3575677193616
719362;3575677193623
719364;3575677193647
719600;3575677196006
103094;3575671030948
100505;3575671005052
100506;3575671005069
100503;3575671005038
REF;
642509;3575676425091
642527;3575676425275
642529;3575676425299
642530;3575676425305
642536;3575676425367
642544;3575676425442
642547;3575676425473
642551;3575676425510
642552;3575676425527
642553;3575676425534
642564;3575676425640
642566;3575676425664
642567;3575676425671
642568;3575676425688
642569;3575676425695
642537;3575676425374
642538;3575676425381
642570;3575676425701
642577;3575676425770
REF;
716020;3575677160205
716021;3575677160212
716022;3575677160229
716023;3575677160236
716025;3575677160250
716311;3575677163114
716600;3575677166009
716601;3575677166016
716602;3575677166023
716603;3575677166030
716604;3575677166047
716605;3575677166054
716606;3575677166061
-;
712211;3575677122111
712212;3575677122128
712213;3575677122135
712214;3575677122142
712392;3575677123927
712369;3575677123699
712395;3575677123958
712404;3575677124047
712405;3575677124054
712406;3575677124061
712407;3575677124078
712408;3575677124085
712409;3575677124092
712410;3575677124108
712411;3575677124115
712412;3575677124122
712416;3575677124160
712420;3575677124207
712422;3575677124221
712423;3575677124238
712424;3575677124245
712425;3575677124252
712426;3575677124269
712429;3575677124290
712605;3575677126058
712608;3575677126089
REF;
713105;3575677131052
713107;3575677131076
713118;3575677131182
713119;3575677131199
713120;3575677131205
713125;3575677131250
713126;3575677131267
713127;3575677131274
713131;3575677131311
713132;3575677131328
713133;3575677131335
713135;3575677131359
713136;3575677131366
713142;3575677131427
713143;3575677131434
713144;3575677131441
713145;3575677131458
713146;3575677131465
713147;3575677131472
713150;3575677131502
713151;3575677131519
713152;3575677131526
713153;3575677131533
713154;3575677131540
713157;3575677131571
713360;3575677133605
713361;3575677133612
713362;3575677133629
713363;3575677133636
713364;3575677133643
713365;3575677133650
713366;3575677133667
713367;3575677133674
713600;3575677136002
713601;3575677136019
713602;3575677136026
713603;3575677136033
REF;
720402;3575677204022
720403;3575677204039
720404;3575677204046
720405;3575677204053
720406;3575677204060
720408;3575677204084
720409;3575677204091
REF;
661076;3575676610763
661077;3575676610770
661078;3575676610787
661100;3575676611005
661301;3575676613016
661305;3575676613054
661308;3575676613085
661311;3575676613115
661312;3575676613122
661323;3575676613238
661324;3575676613245
661326;3575676613269
661331;3575676613313
661361;3575676613610
661362;3575676613627
661364;3575676613641
661365;3575676613658
661366;3575676613665
661369;3575676613696
661371;3575676613719
661373;3575676613733
661374;3575676613740
661375;3575676613757
661600;3575676616000
661601;3575676616017
661605;3575676616055
661606;3575676616062
661607;3575676616079
661608;3575676616086
661609;3575676616093
661610;3575676616109
661611;3575676616116
661612;3575676616123
661613;3575676616130
REF;
720108;3575677201083
720361;3575677203612
720362;3575677203629
720369;3575677203698
720392;3575677203926
720393;3575677203933
720394;3575677203940
720399;3575677203995
720396;3575677203964
720397;3575677203971
720398;3575677203988
720411;3575677204114
REF;
711044;3575677110446
711056;3575677110569
711053;3575677110538
711054;3575677110545
711055;3575677110552
711071;3575677110712
711072;3575677110729
711075;3575677110750
711076;3575677110767
711077;3575677110774
711078;3575677110781
711079;3575677110798
711080;3575677110804
711081;3575677110811
711082;3575677110828
711083;3575677110835
711084;3575677110842
711085;3575677110859
711086;3575677110866
711087;3575677110873
711094;3575677110941
711095;3575677110958
711096;3575677110965
711097;3575677110972
711101;3575677111016
711102;3575677111023
711103;3575677111030
711106;3575677111061
711107;3575677111078
711108;3575677111085
711109;3575677111092
711110;3575677111108
711124;3575677111245
711118;3575677111184
711119;3575677111191
711120;3575677111207
711121;3575677111214
711122;3575677111221
711123;3575677111238
711125;3575677111252
711126;3575677111269
711135;3575677111351
711132;3575677111320
711133;3575677111337
711134;3575677111344
711141;3575677111412
711142;3575677111429
711143;3575677111436
711144;3575677111443
711145;3575677111450
711146;3575677111467
711147;3575677111474
711148;3575677111481
711149;3575677111498
711150;3575677111504
711151;3575677111511
711152;3575677111528
711153;3575677111535
711154;3575677111542
711155;3575677111559
711156;3575677111566
711157;3575677111573
711158;3575677111580
711159;3575677111597
711160;3575677111603
711161;3575677111610
711162;3575677111627
711163;3575677111634
711164;3575677111641
711165;3575677111658
711166;3575677111665
711167;3575677111672
711168;3575677111689
711169;3575677111696
711238;3575677112389
711239;3575677112396
711240;3575677112402
711241;3575677112419
711242;3575677112426
711243;3575677112433
711244;3575677112440
711249;3575677112495
711255;3575677112556
711256;3575677112563
711257;3575677112570
711258;3575677112587
711259;3575677112594
711384;3575677113843
711385;3575677113850
711386;3575677113867
711387;3575677113874
711388;3575677113881
711389;3575677113898
711390;3575677113904
711391;3575677113911
REF;
711208;3575677112082
711209;3575677112099
711224;3575677112242
711219;3575677112198
711235;3575677112358
711237;3575677112372
711303;3575677113034
711304;3575677113041
711358;3575677113584
711364;3575677113645
711359;3575677113591
711370;3575677113706
711371;3575677113713
711378;3575677113782
711377;3575677113775
REF;
711000;3575677110002
711002;3575677110026
711016;3575677110163
711018;3575677110187
711045;3575677110453
711049;3575677110491
711088;3575677110880
711089;3575677110897
711114;3575677111146
711115;3575677111153
711137;3575677111375
711138;3575677111382
711139;3575677111399
711140;3575677111405
711174;3575677111740
711175;3575677111757
711176;3575677111764
711177;3575677111771
711178;3575677111788
REF;
642756;3575676427569
642757;3575676427576
642759;3575676427590
642775;3575676427750
642777;3575676427774
REF;
667020;3575676670200
667021;3575676670217
667022;3575676670224
667023;3575676670231
667024;3575676670248
667025;3575676670255
667026;3575676670262
667027;3575676670279
667042;3575676670422
667105;3575676671054
667150;3575676671504
667151;3575676671511
667152;3575676671528
667175;3575676671757
667176;3575676671764
103093;3575671030931
REF;
710523;3575677105237
710524;3575677105244
710525;3575677105251
710526;3575677105268
710535;3575677105350
710536;3575677105367
710537;3575677105374
710538;3575677105381
710539;3575677105398
102522;3575671025227
710555;3575677105558
710558;3575677105589
710559;3575677105596
REF;
710527;3575677105275
710528;3575677105282
710529;3575677105299
710534;3575677105343
REF;
710404;3575677104049
710405;3575677104056
710407;3575677104070
710408;3575677104087
710412;3575677104124
720024;3575677200246
720041;3575677200413
720098;3575677200987
720104;3575677201045
720240;3575677202400
720244;3575677202448
REF;
710416;3575677104162
710417;3575677104179
710418;3575677104186
-;
102626;3575671026262
102637;3575671026378
-;
712152;3575677121527
712153;3575677121534
712154;3575677121541
712155;3575677121558
712156;3575677121565
712157;3575677121572
712158;3575677121589
712159;3575677121596
712160;3575677121602
712218;3575677122180
712413;3575677124139
712414;3575677124146
712417;3575677124177
712418;3575677124184
712419;3575677124191
712428;3575677124283
712601;3575677126010
712604;3575677126041
712607;3575677126072
-;
712206;3575677122067
712207;3575677122074
712208;3575677122081
712209;3575677122098
712210;3575677122104
712301;3575677123019
712386;3575677123866
712387;3575677123873
712388;3575677123880
712389;3575677123897
712400;3575677124009
712415;3575677124153
712421;3575677124214
712430;3575677124306
712600;3575677126003
712602;3575677126027
712603;3575677126034
712606;3575677126065
712609;3575677126096
676005;3575676760055
676006;3575676760062
676007;3575676760079
676015;3575676760154
676025;3575676760253
676042;3575676760420
676075;3575676760758
676076;3575676760765
676077;3575676760772
676078;3575676760789
676079;3575676760796
676080;3575676760802
676081;3575676760819
676082;3575676760826
676083;3575676760833
676084;3575676760840
676085;3575676760857
676086;3575676760864
676087;3575676760871
676088;3575676760888
676089;3575676760895
676090;3575676760901
676091;3575676760918
676201;3575676762011
676360;3575676763605
676365;3575676763650
676366;3575676763667
676510;3575676765104
REF;GENCOD
675130;3575676751305
675131;3575676751312
675132;3575676751329
675133;3575676751336
REF;GENCOD
669136;3575676691366
669137;3575676691373
669138;3575676691380
669139;3575676691397
REF;GENCOD
666137;3575676661376
666138;3575676661383
666139;3575676661390
666140;3575676661406
REF;GENCOD
719131;3575677191315
719132;3575677191322
719133;3575677191339
REF;GENCOD
715134;3575677151340
715135;3575677151357
715136;3575677151364
715137;3575677151371
REF;GENCOD
894015;3575678940158
894016;3575678940165
894376;3575678943760
894377;3575678943777
894378;3575678943784
REF;GENCOD
149130;3575671491305
